mass_A1
t,x,y,ω
2.231666666666668,0.19380518079282394,0.023446011659970623,-8.087706792963157
2.2483333333333357,0.1914436271214427,0.02264546831727199,-7.8824256098619685
2.2650000000000037,0.18611946714304362,0.021650689609602147,-10.352670028421485
2.281666666666668,0.18375324881509514,0.020614354737856666,-13.130526234567258
2.298333333333332,0.17602647756465162,0.019114919916665585,-16.75830187095639
2.3150000000000035,0.1683657190215796,0.017227713598878758,-23.930662944485622
2.331666666666668,0.16241358812616258,0.0153521529003674,-17.959512568798534
2.348333333333336,0.15769455875286675,0.014472614143416385,-16.722088827568204
2.365,0.1488141964421339,0.012607288702413455,-27.059098444088534
2.3816666666666677,0.13934044726515704,0.010579130377134649,-29.027050966765234
2.3983333333333356,0.13044091933295254,0.00883509599592347,-33.80799566007616
2.415,0.11921419630972363,0.006695996624571765,-38.62767143197684
2.431666666666668,0.1067148893891201,0.004822158209485061,-36.87266811566695
2.448333333333336,0.09606615351288483,0.003330715162603526,-27.75732823995225
2.465,0.0853658992611731,0.002476991147086993,-42.62567283119665
2.481666666666668,0.072904779139366,7.187597252058531E-4,-56.36068068982319
2.4983333333333357,0.059268772175146034,-2.241133379277116E-4,-54.73090418451798
2.5150000000000037,0.04561959448511532,-0.001002998190560711,-55.74295922246547
2.531666666666668,0.035514206640518964,-0.0012865753769908395,-678.6401893437768
2.548333333333332,0.007622552528574578,-0.0033748026396475117,-847.5954827813086
2.5650000000000035,0.004040906159246793,-0.002363958416857881,-4452.279425711675
2.581666666666668,-0.016062105243991764,-0.002174489926016099,-4406.824928201508
2.598333333333336,-0.022713138723219117,-0.0011020771547686214,-203.05407798614883
2.615,-0.03640583543917664,-5.982003596245455E-4,-69.96121607477218
2.6316666666666677,-0.05953476379217282,-4.6329456226912313E-4,-40.83178703012753
2.6483333333333356,-0.072088712152371,5.280598161228056E-4,-65.85013262959832
2.665,-0.08519233072655968,0.0026015848425527954,-71.1318446402285
2.681666666666668,-0.09773922590873574,0.00476443472229271,-56.168647862410836
2.698333333333336,-0.10961756803890921,0.00693771704656454,-46.09157095853079
2.715,-0.12097816178970205,0.009154023264986155,-31.170855762886394
2.731666666666668,-0.13226668848795092,0.010782410049905211,-25.878783434524557
2.7483333333333357,-0.1424259434329685,0.012936124581954589,-31.473602449364652
2.7650000000000037,-0.15192793731901438,0.015190078563232734,-29.574011545168524
2.781666666666668,-0.16092127077955604,0.017412211361660823,-27.7174634440028
2.798333333333332,-0.16872294393861864,0.019621872317075906,-21.82095182891253
2.8150000000000035,-0.17587204476111568,0.021291983886704835,-15.05925231919471
2.831666666666668,-0.17887273852558278,0.02239223794418066,-17.37822840136378
2.848333333333336,-0.1877984832358276,0.024664804317066413,-9.81034774261063
2.865,-0.18842315127933162,0.024680867016103503,-2.4744402215438557
2.8816666666666677,-0.19260012282129535,0.025577532720123197,-5.600542955848146
2.8983333333333356,-0.19493859598344265,0.0261806387983734,-4.173627023486473
2.915,-0.19675661242424097,0.026615851293589676,-1.3426328997699044
2.9316666666666715,-0.19733324605800773,0.026659181145722965,0.8240360462308816
2.948333333333336,-0.19732576957514536,0.026596519157658927,5.304320718445565
2.965,-0.19556856281376722,0.025806505934866886,11.333966147365887
2.981666666666668,-0.1931914258340245,0.024743390689323297,12.755506133237256
2.9983333333333357,-0.19017519883966194,0.023660360168750616,11.375331697847882
3.0150000000000037,-0.18597220933251196,0.02256888154276593,17.734210090554306
3.031666666666668,-0.18120492142470973,0.02064821124928673,24.14521713323708
3.048333333333332,-0.17524362368498486,0.018773066687643114,24.74257643617156
3.0650000000000035,-0.1680709439913493,0.016704709899021397,26.963886612634244
3.081666666666668,-0.16032551920063987,0.014635135553941025,30.75907303832106
3.098333333333336,-0.15193913780886914,0.012360143953141112,36.441159393105394
3.115,-0.14180351272567143,0.009918406159121429,43.27656211123784
3.1316666666666677,-0.13207934586008413,0.0074032953585951855,47.42233820997106
3.1483333333333356,-0.12148903732703653,0.005134968638652482,48.28828203689332
3.165,-0.10956856903854528,0.0030577897402467302,57.61082145297477
3.1816666666666715,-0.09761995450265509,8.517722932829264E-4,64.4891164702168
3.198333333333336,-0.08217074287384551,-7.90337983572531E-4,76.99700027978727
3.215,-0.0714276064129501,-0.002577502322920422,92.9298261574675
3.231666666666668,-0.057166285222940094,-0.003645411226754547,118.55170406686403
3.2483333333333357,-0.04463476137861122,-0.0047057754337526125,196.040360185044
3.2650000000000037,-0.032150809216097254,-0.005775231836418482,411.5815462829693
3.281666666666668,-0.01728376490706629,-0.006201337606669743,1510.7479452430593
3.298333333333332,-0.0036276273302315865,-0.006422704552740077,3824.3842711208677
3.3150000000000035,0.010084257583582668,-0.006494568017399671,3181.1094385963406
3.331666666666668,0.024902904142712567,-0.005942514148046363,737.0104309689132
3.348333333333336,0.03500087157293563,-0.0050535243866539625,261.9689191091083
3.365,0.052818303559162394,-0.00433229211377173,163.14988164849348
3.3816666666666677,0.06646007807582055,-0.003224187416860147,107.60616857650737
3.3983333333333356,0.0801054827729144,-0.0015411488276153573,83.67774911839673
3.415,0.09255686574105304,1.9122361873624705E-5,65.10999256216346
3.4316666666666715,0.1056129834288434,0.001969153909026411,59.28399894630795
3.448333333333336,0.11451385734293573,0.003974840539505586,49.40642007057494
3.465,0.12932075388521225,0.006132626594085089,42.75963913616076
3.481666666666668,0.1381905391808118,0.008242203069941056,40.55134352564734
3.4983333333333357,0.15004168669176576,0.010667600513193043,36.05653169394913
3.5150000000000037,0.15774460318556693,0.012733883816692826,29.03249496133357
3.531666666666668,0.1654222125492788,0.014572937016162246,27.864080810493736
3.548333333333332,0.1742750987473468,0.016915803636638915,24.65420592274754
3.5650000000000035,0.17783184244609396,0.018240076597990873,20.314776980006492
3.581666666666668,0.18196078722314746,0.01983519353605967,18.9287271617491
3.598333333333336,0.18552180936940366,0.02109576174776784,13.394235300903684
3.615,0.18964228903546865,0.022169178971174763,12.66209778698382
3.6316666666666677,0.19141086290048814,0.023194893510821046,11.77550581228747
3.6483333333333356,0.19260726795289163,0.023854406471812695,8.136735171932731
3.665,0.19376768485631168,0.02441174992636952,1.2613441277825244
3.6816666666666715,0.19375328503870692,0.024140714775193195,-4.180221748034466
3.698333333333336,0.19202136945179793,0.02371748609823865,-4.874598899621962
3.715,0.19023778043369177,0.02315501651867813,-5.499059518978759
3.731666666666668,0.18844477501893375,0.022663889015193672,-6.423500326214912
3.7483333333333357,0.183123670044403,0.02159494761753833,-12.285570606935343
3.7650000000000037,0.1778133108581159,0.0200970531007566,-13.169172549545927
3.781666666666668,0.1713045334439075,0.018871641803942962,-18.163785635397726
3.798333333333332,0.16538140980467342,0.016924050496766152,-21.495083956027592
3.8150000000000035,0.1582290120733313,0.015431117036738051,-16.3033839670335
3.831666666666668,0.15532119842346104,0.014407315829700007,-20.03078366548286
3.848333333333336,0.14762550332337887,0.012662207483717713,-25.383736478126032
3.865,0.13753428459495132,0.010711552505146549,-30.211609950853358
3.8816666666666677,0.1263080842089439,0.008600521727708199,-34.17981245942025
3.8983333333333356,0.1162118874929643,0.006729302845457474,-39.07139643390322
3.915,0.10318858290706834,0.004673078501244987,-38.99404769712811
3.9316666666666715,0.09253050517748496,0.0032542555517099947,-36.74855868388001
3.948333333333336,0.0806433046680941,0.0019258387701427404,-45.64901704061945
3.965,0.06759720939873926,5.811834561447737E-4,-51.96624950727119
3.981666666666668,0.05455035612260706,-3.4674452413574475E-4,-62.42882390205304
3.9983333333333357,0.041473477537518844,-0.001150025930705345,-266.02155892749
4.015000000000003,0.017125130131161015,-0.002783352023612351,-1168.4574580576932
4.031666666666668,0.0034461684308518814,-0.002947150613281879,-2567.1994279121354
4.048333333333332,-1.601528845086575E-4,-0.001905259637974388,-4011.450343296994
4.065000000000004,-0.014390794599140166,-0.0014485815962275161,-2490.4972749942217
4.081666666666668,-0.027512541895424958,-0.0010466025183673011,-136.28278768337725
4.098333333333335,-0.05003292611408361,-0.0010526605637847242,-64.73794018356749
4.115,-0.06312544925020325,-2.2698858192615745E-5,-69.64721903091095
4.131666666666668,-0.07623518465523038,0.0014854671378896622,-54.436912468875526
4.148333333333336,-0.08871033376212367,0.002778475461249985,-41.01380934980721
4.165,-0.100625854568067,0.004364232586713146,-43.78157348106045
4.181666666666671,-0.11259846161482961,0.006400402663996219,-36.810925347174646
4.198333333333336,-0.12273033958358126,0.007959078882036286,-31.127344739716015
4.215,-0.13228730805605382,0.009925661840066047,-34.37892173373132
4.231666666666668,-0.14183237191819809,0.012050626410566867,-31.222360957716532
4.248333333333336,-0.15197793151714528,0.01418330008315849,-27.95531940254562
4.265000000000003,-0.15855088121877092,0.016072165109394798,-26.854967764873557
4.281666666666668,-0.16570742208751466,0.018080120302747305,-20.661602282306582
4.298333333333332,-0.17347542241394137,0.019694401810744333,-14.509674788942705
4.315000000000004,-0.17885287747039297,0.02104358811880791,-12.317457204752882
4.331666666666668,-0.1848102798268504,0.022323766979890136,-10.147492609737679
4.348333333333335,-0.18897511563537894,0.023366428796334326,-9.688885841052027
4.365,-0.19137309664679636,0.024211730700508416,-5.47715266376829
4.381666666666668,-0.1943391165327028,0.02465865279753776,-1.2438690909165746
4.398333333333336,-0.19553095446531915,0.02488154035269874,-0.7600744081560161
4.415,-0.19555779160689385,0.02490115547723981,1.6381418415340296
4.431666666666671,-0.19554084151976941,0.024693447013677372,NaN
